group_id,point_id,q1,q2,q3,q4,q5,q6,collision_detected
118,35,-1.691135671,-0.190551944,0.788730457,-2.174711909,-1.587444254,-0.120359032,FALSE
118,36,-1.694217488,-0.237968543,0.907963927,-2.250164519,-1.58686829,-0.123437599,FALSE
118,37,-1.697462322,-0.278542277,1.013166053,-2.317845967,-1.586259833,-0.12667819,FALSE
118,38,-1.700935551,-0.314377144,1.10972317,-2.38211149,-1.585486216,-0.130144432,FALSE
118,39,-1.704630434,-0.346196514,1.198842357,-2.442703969,-1.584606809,-0.133830773,FALSE
118,40,-1.708566875,-0.374769463,1.282513187,-2.501222986,-1.583615987,-0.137756076,FALSE
118,41,-1.712833328,-0.400379002,1.361894219,-2.55873214,-1.5823545,-0.142007471,FALSE
118,42,-1.717351325,-0.423378601,1.437286005,-2.614728427,-1.58106099,-0.146507996,FALSE
118,43,-1.722411946,-0.443706575,1.510237254,-2.671904345,-1.579145973,-0.151541965,FALSE
118,44,-1.727582448,-0.461831825,1.579381916,-2.726454834,-1.577631071,-0.156688081,FALSE
118,45,-1.733736931,-0.47699679,1.647853863,-2.785514712,-1.574734146,-0.162796365,FALSE
118,46,-1.739651526,-0.4904615,1.711957348,-2.839389866,-1.573087991,-0.168678903,FALSE
118,47,-1.741548593,-0.500449304,1.775247455,-2.899389169,-1.579883099,-0.170534518,FALSE
118,48,-1.742943716,-0.507574042,1.836600616,-2.960768516,-1.587839848,-0.171892575,FALSE
118,49,-1.750470567,-0.512812016,1.895230657,-3.017956887,-1.584943054,-0.179356863,FALSE
118,50,-1.756299978,-0.517153947,1.931451753,-3.047925427,-1.582235117,-0.185185697,FALSE
118,51,-1.804349708,-0.518716406,1.932687251,-3.04324393,-1.559531281,-0.233151023,FALSE
118,52,-1.795036275,-0.512090156,1.878867421,-2.998649056,-1.561977925,-0.223821401,FALSE
118,53,-1.785197064,-0.507114192,1.81764192,-2.935955763,-1.566632651,-0.214086709,FALSE
118,54,-1.776661315,-0.498598649,1.75550054,-2.877250604,-1.569962992,-0.205622128,FALSE
118,55,-1.768438685,-0.487881682,1.690112461,-2.815941316,-1.573728607,-0.197474529,FALSE
118,56,-1.761720552,-0.473562759,1.625848551,-2.76342175,-1.575385745,-0.190785285,FALSE
118,57,-1.758218945,-0.4576131,1.556735563,-2.703583769,-1.571034912,-0.187321692,FALSE
118,58,-1.759625431,-0.438498861,1.48918837,-2.651941054,-1.556346058,-0.188750713,FALSE
118,59,-1.755201244,-0.417377041,1.414714448,-2.592996397,-1.554623846,-0.184363069,FALSE
118,60,-1.749918187,-0.393500333,1.339722589,-2.539864435,-1.5554281,-0.179089305,FALSE
118,61,-1.744523839,-0.366992969,1.257839803,-2.479733557,-1.557158968,-0.173711838,FALSE
118,62,-1.73985486,-0.337553908,1.17426733,-2.423707648,-1.55778305,-0.169048482,FALSE
118,63,-1.735144252,-0.304488635,1.081829031,-2.359981038,-1.559094925,-0.164347609,FALSE
118,64,-1.730985975,-0.267653806,0.985051025,-2.298233838,-1.559570766,-0.160192397,FALSE
118,65,-1.726809263,-0.224974561,0.874336479,-2.225714719,-1.560614132,-0.156020799,FALSE
118,66,-1.723099623,-0.175990048,0.753754804,-2.15259692,-1.560916755,-0.152312146,FALSE
118,67,-1.719514692,-0.116025169,0.609460346,-2.066033448,-1.561337459,-0.148727969,FALSE
118,68,-1.742611871,-0.12667455,0.634080561,-2.078474856,-1.561568072,-0.171826331,FALSE
118,69,-1.746798831,-0.184708704,0.774681932,-2.163738872,-1.56099484,-0.176012779,FALSE
118,70,-1.751168042,-0.232626253,0.893877553,-2.237441142,-1.560463707,-0.180380415,FALSE
118,71,-1.75586523,-0.273932528,1.000663766,-2.306085645,-1.559634809,-0.18507401,FALSE
118,72,-1.760798379,-0.310225996,1.097553868,-2.36964733,-1.558799558,-0.190001832,FALSE
118,73,-1.766068163,-0.342506087,1.187354099,-2.430287966,-1.557756287,-0.195264136,FALSE
118,74,-1.771619829,-0.371475904,1.27128296,-2.488239524,-1.556698268,-0.200806371,FALSE
118,75,-1.777614735,-0.397480666,1.351029801,-2.545447748,-1.555303713,-0.206787759,FALSE
118,76,-1.783925703,-0.420860621,1.426596641,-2.600847771,-1.553942653,-0.213083097,FALSE
118,77,-1.790863473,-0.44160226,1.499643342,-2.657246259,-1.551991698,-0.219997147,FALSE
118,78,-1.798072058,-0.460084887,1.569102592,-2.711592855,-1.550327654,-0.227181699,FALSE
118,79,-1.806307811,-0.475688444,1.637583721,-2.7697114,-1.547433229,-0.235374422,FALSE
118,80,-1.814535221,-0.489478331,1.702094337,-2.823696984,-1.545583227,-0.243568087,FALSE
118,81,-1.824362152,-0.499630018,1.7669247,-2.884738339,-1.541640783,-0.253323377,FALSE
118,82,-1.833963156,-0.508346982,1.827630146,-2.940227214,-1.539351827,-0.262872237,FALSE
118,83,-1.840955952,-0.51362309,1.887536972,-3.001153352,-1.542919383,-0.26974256,FALSE
118,84,-1.840378617,-0.51863944,1.931380263,-3.041571063,-1.557433496,-0.269121538,FALSE
118,85,-1.888981868,-0.518542529,1.925107965,-3.026517498,-1.532711147,-0.317862316,FALSE
118,86,-1.877582655,-0.511033638,1.872452417,-2.985552732,-1.533836417,-0.306396915,FALSE
118,87,-1.865112176,-0.505702848,1.811873389,-2.924849458,-1.538470381,-0.2940167,FALSE
118,88,-1.854015976,-0.497121659,1.749676482,-2.866171172,-1.541951904,-0.282993018,FALSE
118,89,-1.843698351,-0.485912419,1.685539114,-2.808272082,-1.54523223,-0.272734742,FALSE
118,90,-1.834330828,-0.471941332,1.619975097,-2.752623587,-1.547807827,-0.26340862,FALSE
118,91,-1.825516372,-0.455587019,1.551492041,-2.695857767,-1.55035725,-0.254633255,FALSE
118,92,-1.817566165,-0.436627985,1.481843581,-2.64217533,-1.552088851,-0.246704814,FALSE
118,93,-1.809877613,-0.415335591,1.407626763,-2.584649135,-1.554213059,-0.239042939,FALSE
118,94,-1.803029664,-0.391397762,1.332358476,-2.531144741,-1.555328599,-0.23220589,FALSE
118,95,-1.796293513,-0.364739436,1.250725442,-2.471827284,-1.557026842,-0.225486417,FALSE
118,96,-1.790264096,-0.335174113,1.166937764,-2.415718503,-1.557823753,-0.219462869,FALSE
118,97,-1.784308792,-0.301925064,1.074369386,-2.352213949,-1.559182649,-0.213516999,FALSE
118,98,-1.778918457,-0.264813095,0.976856325,-2.289794033,-1.559822487,-0.208129851,FALSE
118,99,-1.773655322,-0.221996133,0.866611994,-2.218646547,-1.560795072,-0.202870179,FALSE
118,100,-1.768776314,-0.172164412,0.743476873,-2.142921184,-1.561382026,-0.197991852,FALSE
118,101,-1.764187054,-0.111596224,0.598431189,-2.056788168,-1.561773694,-0.19340229,FALSE
118,102,-1.797217237,-0.11029172,0.597900571,-2.053875323,-1.532819177,-0.226588722,FALSE
118,103,-1.802530468,-0.170570943,0.741969922,-2.138792172,-1.532508515,-0.231907212,FALSE
118,104,-1.808097545,-0.219989783,0.863142662,-2.211659505,-1.532185399,-0.237479456,FALSE
118,105,-1.814293121,-0.262991774,0.974309972,-2.283976559,-1.530930236,-0.243681659,FALSE
118,106,-1.820486017,-0.300052252,1.071098003,-2.345044258,-1.530448526,-0.249879111,FALSE
118,107,-1.827383287,-0.333326092,1.163652135,-2.408341232,-1.52900209,-0.256779169,FALSE
118,108,-1.834287851,-0.362955631,1.247042843,-2.463504995,-1.528392344,-0.263687116,FALSE
118,109,-1.838573208,-0.389945124,1.329867512,-2.525876002,-1.534689211,-0.267877685,FALSE
118,110,-1.840023202,-0.414359637,1.405103089,-2.580886809,-1.547913399,-0.26921757,FALSE
118,111,-1.845963804,-0.435662946,1.479834793,-2.640433139,-1.551436139,-0.275099066,FALSE
118,112,-1.854470027,-0.454821267,1.548196111,-2.691330798,-1.550222803,-0.283591456,FALSE
118,113,-1.864451027,-0.47089534,1.617442249,-2.750136562,-1.546975436,-0.293522794,FALSE
118,114,-1.874293091,-0.485368073,1.681251092,-2.801548401,-1.545244939,-0.30334054,FALSE
118,115,-1.885990069,-0.496151314,1.746342351,-2.862146553,-1.541075426,-0.314960883,FALSE
118,116,-1.898122758,-0.504840582,1.808022162,-2.919692715,-1.537520582,-0.327024007,FALSE
118,117,-1.911573122,-0.510203046,1.868389137,-2.980108081,-1.533025217,-0.340378485,FALSE
118,118,-1.923962028,-0.516900415,1.918638704,-3.020329373,-1.531016093,-0.352827873,FALSE
117,1,-1.479393646,-0.507841672,1.877795995,-3.000995149,-1.555420787,0.091252834,FALSE
117,2,-1.48101947,-0.500532936,1.823620385,-2.954788049,-1.558058531,0.089620337,FALSE
117,3,-1.490833102,-0.494932634,1.765139763,-2.894253071,-1.544649803,0.079883948,FALSE
117,4,-1.497785376,-0.48382163,1.708726985,-2.848615337,-1.535773852,0.072961519,FALSE
117,5,-1.501322138,-0.47214958,1.644564195,-2.789346761,-1.533048837,0.069454598,FALSE
117,6,-1.50338613,-0.457092292,1.580067898,-2.736477944,-1.533008246,0.067400792,FALSE
117,7,-1.505239386,-0.440243544,1.51062224,-2.677567002,-1.533168787,0.065562215,FALSE
117,8,-1.507054743,-0.420559956,1.440424571,-2.623321567,-1.533189388,0.063754043,FALSE
117,9,-1.508748158,-0.398485835,1.366238496,-2.566715836,-1.53326592,0.062067715,FALSE
117,10,-1.510379415,-0.373769619,1.289269966,-2.511023633,-1.533281262,0.060440725,FALSE
117,11,-1.5119234,-0.34622839,1.207600247,-2.453221382,-1.533306288,0.058900416,FALSE
117,12,-1.513407479,-0.315562409,1.121251716,-2.394492748,-1.533289835,0.057418516,FALSE
117,13,-1.514819137,-0.281180389,1.027956514,-2.332300291,-1.533273926,0.056008675,FALSE
117,14,-1.516181744,-0.242307248,0.926547338,-2.266898502,-1.533211428,0.054647042,FALSE
117,15,-1.517485736,-0.197360784,0.812661127,-2.194666188,-1.533136408,0.053343787,FALSE
117,16,-1.518735187,-0.144222526,0.683056463,-2.116058138,-1.53304907,0.052094242,FALSE
117,17,-1.519932497,-0.076452058,0.521744746,-2.019675469,-1.53295228,0.050896665,FALSE
117,18,-1.542362362,-0.083050831,0.538511404,-2.02824175,-1.532875121,0.028450853,FALSE
117,19,-1.541704328,-0.148761978,0.694623194,-2.120449075,-1.532892603,0.029109255,FALSE
117,20,-1.541008329,-0.20146428,0.823964364,-2.199854379,-1.532929277,0.029805395,FALSE
117,21,-1.540285551,-0.245929855,0.936890243,-2.271525855,-1.532949159,0.03052797,FALSE
117,22,-1.539541434,-0.28440091,1.037258282,-2.335875258,-1.532933253,0.0312719,FALSE
117,23,-1.538772923,-0.318616041,1.130903011,-2.399125265,-1.532885647,0.032039375,FALSE
117,24,-1.537975894,-0.349026137,1.216275254,-2.456428012,-1.532811078,0.032835839,FALSE
117,25,-1.537152895,-0.376418308,1.298397034,-2.515344924,-1.53269937,0.033656704,FALSE
117,26,-1.536295495,-0.400978481,1.374812495,-2.570103516,-1.532563918,0.034512518,FALSE
117,27,-1.535405881,-0.42293396,1.449036217,-2.626852622,-1.532394784,0.035398536,FALSE
117,28,-1.53448376,-0.4424239,1.519395247,-2.681547945,-1.532185739,0.036317078,FALSE
117,29,-1.53351664,-0.459424477,1.58784448,-2.737911129,-1.531958007,0.037278374,FALSE
117,30,-1.532513109,-0.473926123,1.653734679,-2.794291416,-1.531685752,0.038274815,FALSE
117,31,-1.531477634,-0.485694321,1.718085536,-2.852962264,-1.531354183,0.039299941,FALSE
117,32,-1.530337912,-0.49492789,1.780098138,-2.911677558,-1.531095325,0.040427472,FALSE
117,33,-1.529302742,-0.500683183,1.84112806,-2.974579989,-1.530505278,0.041445263,FALSE
117,34,-1.528266186,-0.507813688,1.89478139,-3.019690916,-1.529778551,0.042485751,FALSE
117,35,-1.528179286,-0.508306658,1.899059495,-3.02336219,-1.529719908,0.042572924,FALSE
117,36,-1.564439943,-0.50847997,1.912123026,-3.034724739,-1.527507467,0.006347601,FALSE
117,37,-1.564061574,-0.50238869,1.857887371,-2.987126906,-1.528597599,0.00672476,FALSE
117,38,-1.563907631,-0.497210628,1.797207617,-2.924375187,-1.529307486,0.006881129,FALSE
117,39,-1.563837961,-0.488638335,1.735201351,-2.864877749,-1.529872163,0.00695273,FALSE
117,40,-1.563735948,-0.477758404,1.670104471,-2.803382647,-1.530510646,0.007057085,FALSE
117,41,-1.563790358,-0.46329107,1.605930955,-2.75064183,-1.530837184,0.007003184,FALSE
117,42,-1.563755104,-0.447072909,1.536697356,-2.691405282,-1.531348841,0.00703987,FALSE
117,43,-1.563853195,-0.427831206,1.468050426,-2.639738441,-1.531571201,0.006942111,FALSE
117,44,-1.563869536,-0.406528412,1.393399178,-2.580901143,-1.531966632,0.006926651,FALSE
117,45,-1.563990435,-0.382430264,1.318652508,-2.528451208,-1.532116654,0.006805914,FALSE
117,46,-1.565076785,-0.355799742,1.237626176,-2.46968819,-1.529940203,0.005720335,FALSE
117,47,-1.567277024,-0.326474725,1.156664613,-2.417807323,-1.524893465,0.003519322,FALSE
117,48,-1.571973498,-0.293785378,1.066193868,-2.355477426,-1.513287366,-0.001182464,FALSE
117,49,-1.571938592,-0.25677139,0.969463366,-2.294300054,-1.513303958,-0.001147522,FALSE
117,50,-1.571890437,-0.213791816,0.858219128,-2.22161593,-1.513359921,-0.00109935,FALSE
117,51,-1.571863151,-0.164322837,0.736845021,-2.148491917,-1.51336548,-0.001072046,FALSE
117,52,-1.571837072,-0.10384898,0.592259482,-2.063161319,-1.513371,-0.00104591,FALSE
117,53,-1.594327045,-0.094857764,0.571963898,-2.047411409,-1.513395135,-0.023573009,FALSE
117,54,-1.594894877,-0.157732351,0.722500957,-2.137166221,-1.513326453,-0.024141774,FALSE
117,55,-1.595491687,-0.208656893,0.848146279,-2.214362391,-1.513252014,-0.024739385,FALSE
117,56,-1.596124674,-0.251937607,0.95843601,-2.284047304,-1.513158695,-0.025373078,FALSE
117,57,-1.596796368,-0.289716111,1.058089176,-2.348723748,-1.513046767,-0.026045311,FALSE
117,58,-1.597507817,-0.323251854,1.14989568,-2.409925116,-1.512920979,-0.026757098,FALSE
117,59,-1.598262621,-0.353221739,1.235383496,-2.46832403,-1.512780153,-0.027512053,FALSE
117,60,-1.599061626,-0.380211263,1.31613173,-2.525230195,-1.512630403,-0.028310862,FALSE
117,61,-1.599917254,-0.404384583,1.392970431,-2.581384042,-1.512451597,-0.029165785,FALSE
117,62,-1.600818322,-0.426098647,1.46627354,-2.636482498,-1.512279259,-0.0300657,FALSE
117,63,-1.601788265,-0.445198103,1.537049446,-2.692398027,-1.512070953,-0.031033358,FALSE
117,64,-1.602826379,-0.461817203,1.60572474,-2.74949687,-1.511841259,-0.032067595,FALSE
117,65,-1.603906403,-0.476123708,1.67118961,-2.804852938,-1.511656306,-0.03314361,FALSE
117,66,-1.600630053,-0.486627351,1.736569621,-2.868918709,-1.520126218,-0.029838519,FALSE
117,67,-1.59858344,-0.497212999,1.794112828,-2.916356046,-1.525863483,-0.027783682,FALSE
117,68,-1.598991158,-0.502281476,1.855733333,-2.981221066,-1.526840948,-0.028178071,FALSE
117,69,-1.600509165,-0.506731472,1.9123788,-3.036324877,-1.5259062,-0.02969022,FALSE
117,70,-1.601061301,-0.50827798,1.923215892,-3.044396202,-1.525330657,-0.030245016,FALSE
117,71,-1.641429701,-0.502416961,1.831753045,-2.943845319,-1.509641647,-0.070687827,FALSE
117,72,-1.639012652,-0.492720483,1.774374242,-2.896476744,-1.509861085,-0.068267555,FALSE
117,73,-1.636616657,-0.482982988,1.710851295,-2.836655772,-1.510351779,-0.065886321,FALSE
117,74,-1.634397459,-0.470260646,1.645706083,-2.779079052,-1.510778114,-0.063676679,FALSE
117,75,-1.632320347,-0.455065372,1.578525606,-2.722322888,-1.511181936,-0.061606038,FALSE
117,76,-1.630398762,-0.437196341,1.509585968,-2.667534138,-1.511506789,-0.059687702,FALSE
117,77,-1.628543973,-0.417160243,1.436492263,-2.609322642,-1.511923917,-0.057836641,FALSE
117,78,-1.626892842,-0.394258727,1.363091356,-2.556965742,-1.512103529,-0.056184861,FALSE
117,79,-1.62557343,-0.368985634,1.283335288,-2.497833262,-1.511710317,-0.054869257,FALSE
117,80,-1.626497298,-0.340910009,1.204023945,-2.445850323,-1.506058695,-0.055814408,FALSE
117,81,-1.628693198,-0.309679275,1.116091255,-2.384778526,-1.497137542,-0.058053765,FALSE
117,82,-1.627248672,-0.274781163,1.023353749,-2.325721026,-1.497193127,-0.056606017,FALSE
117,83,-1.625842873,-0.234982904,0.918976793,-2.257702242,-1.497329329,-0.055197624,FALSE
117,84,-1.624526072,-0.189372423,0.804892518,-2.187591199,-1.497403631,-0.053877572,FALSE
117,85,-1.623279434,-0.135431648,0.674062413,-2.109697352,-1.497451227,-0.052627664,FALSE
117,86,-1.645686247,-0.12126989,0.642825546,-2.088830859,-1.497610396,-0.075094553,FALSE
117,87,-1.647488904,-0.17808823,0.780812837,-2.172109782,-1.497459862,-0.076902381,FALSE
117,88,-1.649363635,-0.2251222,0.897882979,-2.243710231,-1.497346756,-0.078782153,FALSE
117,89,-1.651367538,-0.26595844,1.004074637,-2.312166924,-1.497138289,-0.080790698,FALSE
117,90,-1.653441281,-0.301729271,1.099311262,-2.373543219,-1.497007477,-0.082869053,FALSE
117,91,-1.655642402,-0.333714538,1.188757031,-2.434018141,-1.496826821,-0.085073756,FALSE
117,92,-1.657940222,-0.362404142,1.271545813,-2.490202931,-1.496693839,-0.087375431,FALSE
117,93,-1.660382869,-0.3882084,1.35122328,-2.547635328,-1.496514216,-0.089819449,FALSE
117,94,-1.662940534,-0.411466415,1.425748228,-2.601148821,-1.496384415,-0.092379689,FALSE
117,95,-1.665663207,-0.432028018,1.499062366,-2.658503335,-1.496213178,-0.095098962,FALSE
117,96,-1.668525064,-0.450547745,1.567411729,-2.710555314,-1.496091787,-0.097961646,FALSE
117,97,-1.67156512,-0.466029606,1.636046851,-2.769492492,-1.495957505,-0.100989814,FALSE
117,98,-1.674795426,-0.479902841,1.699782101,-2.821816223,-1.495831587,-0.104217534,FALSE
117,99,-1.674132523,-0.489597125,1.765017145,-2.886645196,-1.50356718,-0.103458191,FALSE
117,100,-1.675086091,-0.499192925,1.823205645,-2.936584567,-1.508231127,-0.104377083,FALSE
117,101,-1.676043155,-0.501512572,1.837977576,-2.948831041,-1.508166125,-0.105336122,FALSE
117,102,-1.717287099,-0.500693955,1.840897511,-2.945852513,-1.494696242,-0.1467685,FALSE
117,103,-1.712527636,-0.491521258,1.78290407,-2.896705037,-1.494595928,-0.142005257,FALSE
117,104,-1.707914508,-0.48180033,1.719620053,-2.837712974,-1.494820914,-0.13741413,FALSE
117,105,-1.703547257,-0.468996135,1.655331819,-2.782398299,-1.495118787,-0.133055121,FALSE
117,106,-1.699447291,-0.45399786,1.58832682,-2.725933389,-1.495406413,-0.128963047,FALSE
117,107,-1.695588487,-0.436372961,1.519546197,-2.671281563,-1.495685694,-0.125105787,FALSE
117,108,-1.691958801,-0.416411559,1.448182535,-2.616602821,-1.495940524,-0.121475405,FALSE
117,109,-1.688524768,-0.393948594,1.373796045,-2.561622181,-1.496203503,-0.118038606,FALSE
117,110,-1.685290857,-0.368966255,1.296210617,-2.506439219,-1.49642795,-0.114800226,FALSE
117,111,-1.682212107,-0.341143421,1.213977779,-2.449209629,-1.496684391,-0.111716403,FALSE
117,112,-1.679319276,-0.310311629,1.127452292,-2.391550645,-1.496867451,-0.108817374,FALSE
117,113,-1.676531001,-0.275623261,1.033053394,-2.32884603,-1.49714876,-0.106022789,FALSE
117,114,-1.673919873,-0.236692879,0.931704877,-2.264656896,-1.497319596,-0.103404798,FALSE
117,115,-1.671383798,-0.191346581,0.816481349,-2.19163225,-1.497618397,-0.100861239,FALSE
117,116,-1.669024286,-0.138135547,0.686626001,-2.11361052,-1.49775457,-0.098494712,FALSE
117,117,-1.697810632,-0.136672934,0.689646614,-2.116038351,-1.481645681,-0.12752597,FALSE
117,118,-1.700823369,-0.189394515,0.818047688,-2.192399941,-1.481576204,-0.130551175,FALSE
117,119,-1.704015243,-0.234304236,0.93133669,-2.262613879,-1.481419843,-0.133756198,FALSE
117,120,-1.707367112,-0.273317729,1.033453809,-2.327958897,-1.481258634,-0.137120868,FALSE
117,121,-1.710850993,-0.30776402,1.125404321,-2.386299399,-1.481193162,-0.140618143,FALSE
117,122,-1.711916225,-0.338903554,1.21356229,-2.447561815,-1.48736704,-0.141604786,FALSE
117,123,-1.712375826,-0.366904974,1.293612541,-2.501467619,-1.495087849,-0.141976638,FALSE
117,124,-1.715852482,-0.391883613,1.372816384,-2.559955715,-1.495997006,-0.145442702,FALSE
117,125,-1.72002497,-0.414520813,1.44573057,-2.611543076,-1.49580595,-0.149623731,FALSE
117,126,-1.724587345,-0.434321364,1.518448305,-2.669083412,-1.495293013,-0.154186305,FALSE
117,127,-1.729321185,-0.452168968,1.586392656,-2.72149921,-1.494997604,-0.158924457,FALSE
117,128,-1.734451816,-0.46709671,1.653848844,-2.778844791,-1.494484696,-0.164047884,FALSE
117,129,-1.73989044,-0.479764553,1.718638912,-2.835280319,-1.494010553,-0.169476923,FALSE
117,130,-1.745697565,-0.489669259,1.781641454,-2.893179398,-1.493513378,-0.175266285,FALSE
117,131,-1.751626135,-0.498261863,1.840700007,-2.945410331,-1.493531218,-0.181189867,FALSE
117,132,-1.751823925,-0.498519676,1.842588825,-2.947066003,-1.493538567,-0.181387653,FALSE
117,133,-1.786216949,-0.495994122,1.842294269,-2.946617362,-1.492477353,-0.215868578,FALSE
117,134,-1.780939139,-0.487422171,1.783293524,-2.893781654,-1.489077261,-0.210655466,FALSE
117,135,-1.778580532,-0.478500132,1.717311054,-2.826047695,-1.480669213,-0.208518955,FALSE
117,136,-1.772134928,-0.465071044,1.65433946,-2.774768148,-1.480738942,-0.202064127,FALSE
117,137,-1.766131481,-0.450133246,1.586720863,-2.71710277,-1.480705417,-0.196071276,FALSE
117,138,-1.76042718,-0.432179505,1.519343147,-2.666106393,-1.480770206,-0.190354177,FALSE
117,139,-1.755056748,-0.412307089,1.447261667,-2.60998651,-1.480817287,-0.184980643,FALSE
117,140,-1.749965864,-0.389762164,1.374199356,-2.558005256,-1.480895927,-0.179875055,FALSE
117,141,-1.745134683,-0.364850752,1.295927532,-2.501500606,-1.481008535,-0.175033472,FALSE
117,142,-1.740558382,-0.33713234,1.215081022,-2.446975682,-1.481111906,-0.170441476,FALSE
117,143,-1.736191846,-0.306345978,1.127732854,-2.387798718,-1.481273612,-0.166060833,FALSE
117,144,-1.732052116,-0.271997067,1.035308777,-2.328365142,-1.481408147,-0.161904983,FALSE
117,145,-1.728070589,-0.233083569,0.9330487,-2.262552991,-1.481652522,-0.157907055,FALSE
117,146,-1.724307797,-0.188522213,0.820782273,-2.19350956,-1.481815019,-0.154128021,FALSE
117,147,-1.720719724,-0.135794828,0.691701836,-2.115867689,-1.481974751,-0.150524078,FALSE
117,148,-1.742851431,-0.122831172,0.664667798,-2.098496335,-1.482436958,-0.172738918,FALSE
117,149,-1.746941932,-0.177388465,0.797465254,-2.177769961,-1.482279696,-0.176847954,FALSE
117,150,-1.751308289,-0.223491819,0.913974001,-2.250587558,-1.481917229,-0.181235802,FALSE
117,151,-1.755816101,-0.263033107,1.0165463,-2.315006863,-1.481742178,-0.185762743,FALSE
117,152,-1.760590563,-0.298143051,1.111334421,-2.376866727,-1.48147131,-0.190557087,FALSE
117,153,-1.765569545,-0.329406919,1.198674678,-2.434615715,-1.481304783,-0.195554819,FALSE
117,154,-1.770824507,-0.357584322,1.281035479,-2.490822167,-1.481113065,-0.200828109,FALSE
117,155,-1.776355955,-0.382945222,1.359057719,-2.545630356,-1.480946523,-0.206376581,FALSE
117,156,-1.782196292,-0.405791156,1.433456828,-2.599435688,-1.480785523,-0.212232853,FALSE
117,157,-1.78836855,-0.426189087,1.505010602,-2.653265521,-1.480637141,-0.218417848,FALSE
117,158,-1.794906675,-0.444287556,1.573760854,-2.706593079,-1.480493627,-0.224966964,FALSE
117,159,-1.801837287,-0.459908111,1.640746503,-2.761557916,-1.480366073,-0.231899933,FALSE
117,160,-1.809216338,-0.47331581,1.705041656,-2.815483733,-1.480222672,-0.239282037,FALSE
117,161,-1.817029121,-0.483684882,1.76880525,-2.874070563,-1.48016295,-0.247072553,FALSE
