group_id,point_id,q1,q2,q3,q4,q5,q6,collision_detected
118,100,-1.768776298,-0.160668536,0.736174011,-2.147114208,-1.561382029,-0.197991843,FALSE
118,101,-1.764187009,-0.09961948,0.589668217,-2.060001938,-1.561773692,-0.193402222,FALSE
118,102,-1.797217207,-0.09828799,0.589073323,-2.057051806,-1.532819179,-0.226588684,FALSE
118,103,-1.802530433,-0.159054484,0.73461345,-2.142952151,-1.532508519,-0.231907171,FALSE
118,104,-1.808097515,-0.208647266,0.856589783,-2.216449142,-1.532185399,-0.237479423,FALSE
118,105,-1.814293086,-0.251661111,0.968239593,-2.289236835,-1.530930239,-0.243681617,FALSE
118,106,-1.820485986,-0.288658977,1.065354207,-2.350693739,-1.530448527,-0.24987908,FALSE
118,107,-1.827383255,-0.321797083,1.158109425,-2.414327534,-1.52900209,-0.256779137,FALSE
118,108,-1.834287816,-0.351261842,1.241646974,-2.469802915,-1.528392345,-0.263687078,FALSE
118,109,-1.838573175,-0.378029699,1.324539407,-2.532463328,-1.534689212,-0.267877651,FALSE
118,110,-1.840023169,-0.402211975,1.399827939,-2.587759323,-1.547913398,-0.26921754,FALSE
118,111,-1.84596378,-0.423232764,1.474541159,-2.647569704,-1.551436132,-0.275099046,FALSE
118,112,-1.854469988,-0.442104593,1.542880799,-2.698732159,-1.550222806,-0.283591416,FALSE
118,113,-1.864450995,-0.457840984,1.612037911,-2.757786577,-1.546975435,-0.293522767,FALSE
118,114,-1.874293031,-0.471976381,1.675765304,-2.809454305,-1.545244956,-0.303340475,FALSE
118,115,-1.885990056,-0.482370117,1.740702362,-2.870287784,-1.541075418,-0.314960887,FALSE
118,116,-1.898122762,-0.490659986,1.802218134,-2.928069302,-1.537520563,-0.32702404,FALSE
118,117,-1.91157307,-0.495596844,1.862377921,-2.988703066,-1.533025225,-0.340378426,FALSE
118,118,-1.92396198,-0.501926543,1.912507142,-3.029171686,-1.531016095,-0.352827824,FALSE
117,1,-1.479393603,-0.493157811,1.871694346,-3.009577362,-1.555420788,0.091252877,FALSE
117,2,-1.481019399,-0.486224367,1.817652812,-2.963129075,-1.558058552,0.089620425,FALSE
117,3,-1.49083306,-0.48101593,1.759372628,-2.902402647,-1.544649806,0.079883992,FALSE
117,4,-1.497785336,-0.470239101,1.703051719,-2.856522601,-1.535773854,0.072961558,FALSE
117,5,-1.501322099,-0.458927986,1.639022443,-2.797026606,-1.533048839,0.069454637,FALSE
117,6,-1.503386133,-0.444191919,1.574600254,-2.743910614,-1.533008247,0.06740081,FALSE
117,7,-1.50523935,-0.427660007,1.505227987,-2.684756282,-1.533168788,0.06556225,FALSE
117,8,-1.507054704,-0.408253262,1.435050243,-2.630253937,-1.533189393,0.063754095,FALSE
117,9,-1.508748121,-0.386435019,1.360857079,-2.573385242,-1.533265922,0.062067754,FALSE
117,10,-1.510379382,-0.36194042,1.28383409,-2.517416968,-1.53328126,0.060440753,FALSE
117,11,-1.511923408,-0.334590175,1.202063598,-2.459322958,-1.533306267,0.058900376,FALSE
117,12,-1.51340744,-0.30407358,1.115547642,-2.400277511,-1.533289839,0.057418572,FALSE
117,13,-1.514819108,-0.269793432,1.022000565,-2.337731311,-1.533273921,0.056008704,FALSE
117,14,-1.5161817,-0.230951819,0.920207252,-2.271913851,-1.533211434,0.054647101,FALSE
117,15,-1.517485708,-0.185931114,0.805722674,-2.199157409,-1.533136407,0.053343816,FALSE
117,16,-1.518735163,-0.132514501,0.675095928,-2.119805619,-1.533049063,0.052094254,FALSE
117,17,-1.519932469,-0.063965179,0.511681054,-2.022098665,-1.532952283,0.0508967,FALSE
117,18,-1.542362333,-0.070663882,0.528700454,-2.030817758,-1.532875123,0.028450887,FALSE
117,19,-1.541704302,-0.137083813,0.686760397,-2.124264446,-1.532892602,0.029109271,FALSE
117,20,-1.541008298,-0.190041325,0.817078934,-2.204391913,-1.532929278,0.029805428,FALSE
117,21,-1.540285522,-0.234569746,0.930581467,-2.276577194,-1.532949153,0.030527987,FALSE
117,22,-1.539541405,-0.273003568,1.031323038,-2.341337355,-1.532933253,0.031271928,FALSE
117,23,-1.538772892,-0.307108451,1.125208149,-2.404937993,-1.532885647,0.032039404,FALSE
117,24,-1.537975866,-0.337367961,1.210746454,-2.462557386,-1.532811077,0.032835875,FALSE
117,25,-1.537152865,-0.364561889,1.292960761,-2.521765065,-1.532699369,0.033656727,FALSE
117,26,-1.53629547,-0.38889902,1.369430505,-2.576800978,-1.532563915,0.034512535,FALSE
117,27,-1.535405839,-0.410594383,1.443658385,-2.63381436,-1.532394785,0.035398578,FALSE
117,28,-1.534483725,-0.42980204,1.51399248,-2.688767039,-1.53218574,0.036317111,FALSE
117,29,-1.53351662,-0.446489797,1.582378605,-2.745379936,-1.531958003,0.037278386,FALSE
117,30,-1.532513046,-0.460654888,1.648175387,-2.802003358,-1.531685766,0.03827489,FALSE
117,31,-1.531477604,-0.47205798,1.712395122,-2.860908185,-1.531354182,0.039299966,FALSE
117,32,-1.530337874,-0.480907009,1.774250461,-2.91985074,-1.531095325,0.040427503,FALSE
117,33,-1.529302702,-0.486248515,1.835074333,-2.982960923,-1.530505279,0.0414453,FALSE
117,34,-1.528266151,-0.493001305,1.888596856,-3.028318758,-1.529778548,0.04248578,FALSE
117,35,-1.528179239,-0.493462959,1.89286354,-3.032009934,-1.52971991,0.042572975,FALSE
117,36,-1.564439906,-0.493536547,1.905868221,-3.043413361,-1.527507464,0.006347638,FALSE
117,37,-1.564061528,-0.48783683,1.851781997,-2.995573394,-1.528597601,0.006724807,FALSE
117,38,-1.563907612,-0.48307841,1.791313557,-2.932613328,-1.529307482,0.006881143,FALSE
117,39,-1.563837911,-0.47489987,1.72947415,-2.872889009,-1.529872168,0.006952782,FALSE
117,40,-1.563735908,-0.46440086,1.664528006,-2.811163723,-1.530510647,0.007057124,FALSE
117,41,-1.563790319,-0.450265719,1.600436168,-2.758172397,-1.530837187,0.007003225,FALSE
117,42,-1.563755073,-0.434376599,1.531285777,-2.698690013,-1.531348842,0.007039903,FALSE
117,43,-1.563853165,-0.415415217,1.462657096,-2.646761099,-1.531571199,0.006942137,FALSE
117,44,-1.563869498,-0.394386771,1.388019453,-2.587663064,-1.531966635,0.006926692,FALSE
117,45,-1.5639904,-0.370513225,1.313218638,-2.534934383,-1.532116656,0.006805952,FALSE
117,46,-1.565076754,-0.344089908,1.232113331,-2.475885176,-1.529940205,0.005720366,FALSE
117,47,-1.567276996,-0.314911946,1.15098518,-2.423690663,-1.52489346,0.003519348,FALSE
117,48,-1.571973469,-0.28234537,1.060301259,-2.361024826,-1.513287366,-0.001182435,FALSE
117,49,-1.571938579,-0.245384981,0.963229648,-2.299452732,-1.513303949,-0.001147527,FALSE
117,50,-1.571890408,-0.202381568,0.851481543,-2.226288599,-1.513359911,-0.001099312,FALSE
117,51,-1.571863101,-0.152720624,0.729268597,-2.152517721,-1.513365487,-0.001071981,FALSE
117,52,-1.57183704,-0.091724893,0.583140286,-2.066166214,-1.513371,-0.001045878,FALSE
117,53,-1.594327014,-0.082615311,0.562535998,-2.050225962,-1.513395131,-0.023572961,FALSE
117,54,-1.594894847,-0.146082644,0.714773611,-2.141088582,-1.513326455,-0.024141736,FALSE
117,55,-1.595491664,-0.197220652,0.841309431,-2.218961779,-1.513252008,-0.02473937,FALSE
117,56,-1.596124626,-0.240545269,0.952138419,-2.289142066,-1.513158685,-0.025373028,FALSE
117,57,-1.596796339,-0.278271472,1.052140698,-2.354219911,-1.513046767,-0.026045284,FALSE
117,58,-1.597507789,-0.311691596,1.144179378,-2.415769071,-1.512920979,-0.026757071,FALSE
117,59,-1.598262596,-0.341499569,1.229819309,-2.474482007,-1.512780147,-0.027512038,FALSE
117,60,-1.599061583,-0.368289056,1.310660528,-2.53168121,-1.51263041,-0.028310807,FALSE
117,61,-1.599917205,-0.392228399,1.387542373,-2.588112194,-1.512451605,-0.029165726,FALSE
117,62,-1.600818283,-0.413680688,1.460852431,-2.643479353,-1.512279262,-0.030065657,FALSE
117,63,-1.60178824,-0.432487457,1.531594349,-2.699653573,-1.512070951,-0.031033338,FALSE
117,64,-1.602826341,-0.448784562,1.600199961,-2.757004736,-1.51184126,-0.032067559,FALSE
117,65,-1.603906362,-0.462750607,1.665573295,-2.812609728,-1.511656308,-0.033143569,FALSE
117,66,-1.60063002,-0.472870627,1.730794946,-2.876900752,-1.520126216,-0.029838489,FALSE
117,67,-1.5985834,-0.483102633,1.788235113,-2.924588697,-1.525863484,-0.027783646,FALSE
117,68,-1.598991143,-0.487745159,1.849636657,-2.989660691,-1.526840943,-0.028178067,FALSE
117,69,-1.600509123,-0.491781938,1.906090801,-3.04498641,-1.525906202,-0.029690178,FALSE
117,70,-1.601061263,-0.493248345,1.916905446,-3.05311539,-1.525330657,-0.030244982,FALSE
117,71,-1.641429635,-0.488056169,1.825779667,-2.952232719,-1.509641663,-0.070687734,FALSE
117,72,-1.639012612,-0.478730557,1.768514157,-2.904606586,-1.509861086,-0.068267516,FALSE
117,73,-1.636616625,-0.469382293,1.705147172,-2.844552346,-1.510351777,-0.065886294,FALSE
117,74,-1.634397434,-0.457021455,1.640118324,-2.78673049,-1.510778111,-0.063676661,FALSE
117,75,-1.632320313,-0.442162301,1.573023949,-2.729724303,-1.511181935,-0.061606009,FALSE
117,76,-1.630398725,-0.424598413,1.504130394,-2.674676495,-1.511506791,-0.059687663,FALSE
117,77,-1.628543929,-0.404851134,1.43106561,-2.616205106,-1.511923921,-0.057836592,FALSE
117,78,-1.626892804,-0.382191136,1.357629318,-2.5635713,-1.512103532,-0.056184818,FALSE
117,79,-1.6255734,-0.357146297,1.277820885,-2.504158189,-1.511710315,-0.054869234,FALSE
117,80,-1.626497267,-0.329238612,1.198370521,-2.451868299,-1.506058695,-0.055814378,FALSE
117,81,-1.628693166,-0.298153639,1.110258146,-2.390471047,-1.497137541,-0.058053733,FALSE
117,82,-1.627248642,-0.263340263,1.017235481,-2.331043661,-1.497193128,-0.056605985,FALSE
117,83,-1.625842877,-0.223565285,0.912449881,-2.262592928,-1.497329321,-0.055197649,FALSE
117,84,-1.624526043,-0.177853417,0.797711393,-2.191929075,-1.497403633,-0.053877536,FALSE
117,85,-1.623279408,-0.123594702,0.665774917,-2.113246805,-1.497451224,-0.052627642,FALSE
117,86,-1.645686226,-0.109292955,0.634142182,-2.092124425,-1.497610391,-0.075094541,FALSE
117,87,-1.647488866,-0.166504137,0.77340102,-2.176282049,-1.497459864,-0.076902349,FALSE
117,88,-1.649363611,-0.213673952,0.891196796,-2.248472297,-1.497346757,-0.078782127,FALSE
117,89,-1.651367536,-0.254508914,0.997840034,-2.317381838,-1.497138276,-0.080790714,FALSE
117,90,-1.653441262,-0.290204516,1.093381751,-2.379138466,-1.497007474,-0.082869041,FALSE
117,91,-1.655642365,-0.322053581,1.183025509,-2.439947572,-1.496826823,-0.085073723,FALSE
117,92,-1.657940193,-0.350569907,1.265949323,-2.496440684,-1.49669384,-0.087375408,FALSE
117,93,-1.660382872,-0.37615778,1.34569756,-2.554160218,-1.496514203,-0.089819477,FALSE
117,94,-1.662940454,-0.399176729,1.420261628,-2.607951928,-1.496384431,-0.092379579,FALSE
117,95,-1.665663164,-0.419457741,1.493559431,-2.665570683,-1.496213182,-0.095098914,FALSE
117,96,-1.668525026,-0.437685532,1.561881751,-2.717887553,-1.496091788,-0.097961607,FALSE
117,97,-1.67156507,-0.452829067,1.630428275,-2.777074457,-1.49595751,-0.100989756,FALSE
117,98,-1.674795387,-0.466360898,1.694078485,-2.829654553,-1.495831588,-0.104217496,FALSE
117,99,-1.674132464,-0.475659079,1.759146196,-2.894712304,-1.503567181,-0.103458129,FALSE
117,100,-1.675086054,-0.484882712,1.817214689,-2.944903824,-1.508231127,-0.104377049,FALSE
117,101,-1.676043154,-0.487103543,1.831955447,-2.957217919,-1.508166113,-0.10533614,FALSE
117,102,-1.717287056,-0.486260993,1.83484515,-2.954233118,-1.494696244,-0.146768458,FALSE
117,103,-1.712527583,-0.477467323,1.776975353,-2.904830262,-1.494595929,-0.142005193,FALSE
117,104,-1.707914464,-0.468135607,1.713843109,-2.845600757,-1.494820916,-0.137414083,FALSE
117,105,-1.70354719,-0.455688413,1.649661283,-2.790035489,-1.495118801,-0.133055029,FALSE
117,106,-1.699447284,-0.441027713,1.582741852,-2.733318564,-1.495406399,-0.128963076,FALSE
117,107,-1.695588452,-0.423709938,1.514008053,-2.678406445,-1.495685695,-0.125105752,FALSE
117,108,-1.691958764,-0.404029059,1.44265955,-2.623462345,-1.495940526,-0.121475363,FALSE
117,109,-1.688524755,-0.381818065,1.368250924,-2.568207592,-1.496203504,-0.118038571,FALSE
117,110,-1.685290819,-0.357055802,1.290600567,-2.51273962,-1.496427959,-0.114800167,FALSE
117,111,-1.68221207,-0.329420659,1.208253833,-2.455208455,-1.496684395,-0.111716359,FALSE
117,112,-1.679319248,-0.298732718,1.121545642,-2.397222902,-1.496867451,-0.108817346,FALSE
117,113,-1.676530968,-0.264142021,1.026879356,-2.33415324,-1.497148775,-0.106022773,FALSE
117,114,-1.673919831,-0.225233398,0.925124281,-2.269535779,-1.497319607,-0.103404741,FALSE
117,115,-1.671383765,-0.179800921,0.809271056,-2.19596762,-1.497618399,-0.100861204,FALSE
117,116,-1.669024274,-0.126291475,0.678348651,-2.117177238,-1.49775456,-0.098494725,FALSE
117,117,-1.69781058,-0.124786388,0.681274138,-2.119552401,-1.481645672,-0.127525904,FALSE
117,118,-1.700823332,-0.177809973,0.810746816,-2.196683612,-1.481576208,-0.130551131,FALSE
117,119,-1.704015226,-0.222813945,0.924676879,-2.267444359,-1.481419834,-0.133756196,FALSE
117,120,-1.707367082,-0.261806632,1.027204278,-2.333220461,-1.481258633,-0.137120836,FALSE
117,121,-1.710850973,-0.296168407,1.119440463,-2.391931134,-1.481193147,-0.140618124,FALSE
117,122,-1.711916215,-0.327161215,1.207781011,-2.453522886,-1.48736705,-0.141604788,FALSE
117,123,-1.712375793,-0.354990507,1.287968942,-2.507738487,-1.495087847,-0.141976599,FALSE
117,124,-1.715852452,-0.379742,1.367228126,-2.566509072,-1.495997006,-0.145442675,FALSE
117,125,-1.720024929,-0.402138667,1.440180225,-2.618374892,-1.495805946,-0.149623683,FALSE
117,126,-1.724587298,-0.42165133,1.512871641,-2.676176786,-1.495293018,-0.154186249,FALSE
117,127,-1.729321155,-0.439199876,1.580780417,-2.728856059,-1.494997594,-0.158924432,FALSE
117,128,-1.734451778,-0.453788467,1.648147736,-2.786451929,-1.494484696,-0.164047848,FALSE
117,129,-1.739890398,-0.466096994,1.712826717,-2.843135688,-1.494010557,-0.169476875,FALSE
117,130,-1.745697528,-0.475616846,1.775683466,-2.901273823,-1.493513375,-0.175266256,FALSE
117,131,-1.751626099,-0.483822439,1.834602709,-2.953752458,-1.493531218,-0.181189836,FALSE
117,132,-1.751823884,-0.484067412,1.836486929,-2.955416372,-1.493538565,-0.181387614,FALSE
117,133,-1.786216902,-0.48153592,1.836146225,-2.954927522,-1.492477354,-0.215868531,FALSE
117,134,-1.780939098,-0.473349638,1.777283302,-2.901843969,-1.489077262,-0.210655425,FALSE
117,135,-1.77858049,-0.464835569,1.711480939,-2.833882148,-1.480669214,-0.208518914,FALSE
117,136,-1.77213489,-0.451749037,1.648593687,-2.782344386,-1.480738943,-0.202064088,FALSE
117,137,-1.766131448,-0.437150063,1.581063085,-2.724428178,-1.480705416,-0.196071245,FALSE
117,138,-1.760427138,-0.419490058,1.513713265,-2.673165965,-1.480770208,-0.190354132,FALSE
117,139,-1.755056717,-0.399899985,1.441649892,-2.61678183,-1.480817284,-0.184980608,FALSE
117,140,-1.749965861,-0.377595799,1.368550119,-2.564522387,-1.480895914,-0.17987509,FALSE
117,141,-1.745134646,-0.352905538,1.29021472,-2.507733011,-1.481008536,-0.175033432,FALSE
117,142,-1.740558353,-0.325364721,1.209240392,-2.452902671,-1.481111902,-0.170441445,FALSE
117,143,-1.736191814,-0.294722914,1.12170945,-2.393398386,-1.481273613,-0.166060796,FALSE
117,144,-1.732052081,-0.260460585,1.02900253,-2.333595377,-1.481408148,-0.161904943,FALSE
117,145,-1.728070559,-0.221567996,0.926331954,-2.267351818,-1.48165252,-0.157907021,FALSE
117,146,-1.724307769,-0.176910377,0.813422829,-2.197761952,-1.481815015,-0.15412799,FALSE
117,147,-1.720719705,-0.12388185,0.683270523,-2.119349363,-1.481974739,-0.15052407,FALSE
117,148,-1.742851404,-0.110786748,0.655865989,-2.101738951,-1.482436956,-0.172738892,FALSE
117,149,-1.746941898,-0.165711102,0.78987404,-2.181856108,-1.482279728,-0.176847909,FALSE
117,150,-1.751308266,-0.211939431,0.907088454,-2.255254404,-1.481917227,-0.181235779,FALSE
117,151,-1.755816083,-0.251483428,1.010113071,-2.320123317,-1.481742174,-0.185762727,FALSE
117,152,-1.760590532,-0.286516029,1.105202608,-2.382361945,-1.481471312,-0.190557054,FALSE
117,153,-1.765569511,-0.31765043,1.192748735,-2.440446286,-1.481304768,-0.195554774,FALSE
117,154,-1.770824482,-0.345655106,1.275244744,-2.496960661,-1.481113061,-0.200828087,FALSE
117,155,-1.77635591,-0.370807866,1.35334798,-2.552057978,-1.480946524,-0.206376548,FALSE
117,156,-1.782196267,-0.393415065,1.427785638,-2.606140594,-1.480785518,-0.212232846,FALSE
117,157,-1.788368493,-0.413544354,1.499338551,-2.660238201,-1.480637155,-0.218417751,FALSE
117,158,-1.79490664,-0.431348511,1.568056702,-2.713827976,-1.480493626,-0.224966932,FALSE
117,159,-1.801837248,-0.446644737,1.634972898,-2.769047687,-1.480366074,-0.231899892,FALSE
117,160,-1.809216297,-0.459707913,1.699175737,-2.823225715,-1.480222673,-0.239281994,FALSE
117,161,-1.81702908,-0.469696958,1.762798671,-2.882051909,-1.480162951,-0.247072513,FALSE
